;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;City / State
7335;CA-2015-113152;2015-12-25;2015-12-30;Standard Class;JK-15625;Jim Karlsson;Consumer;United States;New York City;New York;East;TEC-AC-10002049;Technology;Accessories;Logitech G19 Programmable Gaming Keyboard;843.9;2;0.0;371.316;New York City / New York
7336;CA-2015-113152;2015-12-25;2015-12-30;Standard Class;JK-15625;Jim Karlsson;Consumer;United States;New York City;New York;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;449.568;2;0.2;56.196;New York City / New York
7337;CA-2017-165155;2017-09-21;2017-09-23;First Class;BM-11575;Brendan Murry;Corporate;United States;Los Angeles;California;West;OFF-ST-10004950;Office Supplies;Storage;Acco Perma 3000 Stacking Storage Drawers;15.51;1;0.0;3.8775;Los Angeles / California
7338;CA-2014-163412;2014-12-20;2014-12-23;Second Class;SM-20950;Suzanne McNair;Corporate;United States;New York City;New York;East;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;192.186;3;0.1;36.3018;New York City / New York
7339;CA-2015-159590;2015-07-18;2015-07-21;First Class;KC-16255;Karen Carlisle;Corporate;United States;New York City;New York;East;OFF-AR-10003190;Office Supplies;Art;Newell 32;5.76;2;0.0;1.6128;New York City / New York
7340;CA-2014-116190;2014-07-26;2014-08-01;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;South;FUR-CH-10000553;Furniture;Chairs;Metal Folding Chairs, Beige, 4/Carton;67.88;2;0.0;18.3276;Atlanta / Georgia
7341;CA-2014-116190;2014-07-26;2014-08-01;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;South;OFF-LA-10002762;Office Supplies;Labels;Avery 485;162.89;13;0.0;76.5583;Atlanta / Georgia
7342;CA-2014-116190;2014-07-26;2014-08-01;Standard Class;SG-20470;Sheri Gordon;Consumer;United States;Atlanta;Georgia;South;FUR-FU-10000719;Furniture;Furnishings;DAX Cubicle Frames, 8-1/2 x 11;25.71;3;0.0;9.2556;Atlanta / Georgia
7343;CA-2014-168473;2014-12-26;2015-01-01;Standard Class;TB-21520;Tracy Blumstein;Consumer;United States;New York City;New York;East;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;191.88;6;0.0;19.188;New York City / New York
7344;CA-2017-168389;2017-12-11;2017-12-17;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;South;FUR-TA-10004289;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;721.875;6;0.45;-420.0;Jacksonville / Florida
7345;CA-2017-168389;2017-12-11;2017-12-17;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;South;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;73.568;4;0.2;-16.5528;Jacksonville / Florida
7346;CA-2017-168389;2017-12-11;2017-12-17;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;South;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;13.584;1;0.2;1.3584;Jacksonville / Florida
7347;CA-2017-168389;2017-12-11;2017-12-17;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;South;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;64.784;1;0.2;-12.147;Jacksonville / Florida
7348;CA-2014-130421;2014-03-03;2014-03-07;Standard Class;SC-20020;Sam Craven;Consumer;United States;Houston;Texas;Central;OFF-AP-10002534;Office Supplies;Appliances;3.6 Cubic Foot Counter Height Office Refrigerator;176.772;3;0.8;-459.6072;Houston / Texas
7349;CA-2017-142125;2017-10-21;2017-10-27;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Milwaukee;Wisconsin;Central;OFF-BI-10000301;Office Supplies;Binders;GBC Instant Report Kit;38.82;6;0.0;19.41;Milwaukee / Wisconsin
7350;CA-2017-142125;2017-10-21;2017-10-27;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Milwaukee;Wisconsin;Central;OFF-BI-10003460;Office Supplies;Binders;Acco 3-Hole Punch;21.9;5;0.0;10.512;Milwaukee / Wisconsin
7351;CA-2017-141138;2017-11-10;2017-11-16;Standard Class;GH-14425;Gary Hwang;Consumer;United States;Modesto;California;West;TEC-AC-10001772;Technology;Accessories;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;111.79;7;0.0;43.5981;Modesto / California
7352;CA-2017-152135;2017-03-16;2017-03-18;Second Class;MG-17650;Matthew Grinstein;Home Office;United States;Lakewood;Ohio;East;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;445.44;8;0.4;-81.664;Lakewood / Ohio
7353;CA-2016-151974;2016-09-22;2016-09-29;Standard Class;RD-19660;Robert Dilbeck;Home Office;United States;Philadelphia;Pennsylvania;East;OFF-LA-10004484;Office Supplies;Labels;Avery 476;16.52;5;0.2;5.369;Philadelphia / Pennsylvania
7354;CA-2017-154102;2017-02-06;2017-02-13;Standard Class;SN-20560;Skye Norling;Home Office;United States;San Francisco;California;West;OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;29.9;5;0.0;13.455;San Francisco / California
7355;CA-2015-139780;2015-12-31;2016-01-02;Second Class;AH-10690;Anna Häberlin;Corporate;United States;Detroit;Michigan;Central;OFF-BI-10004139;Office Supplies;Binders;Fellowes Presentation Covers for Comb Binding Machines;116.4;8;0.0;52.38;Detroit / Michigan
7356;CA-2016-114748;2016-10-09;2016-10-14;Standard Class;MZ-17335;Maria Zettner;Home Office;United States;Phoenix;Arizona;West;OFF-AR-10001315;Office Supplies;Art;Newell 310;1.408;1;0.2;0.1584;Phoenix / Arizona
7357;CA-2016-114748;2016-10-09;2016-10-14;Standard Class;MZ-17335;Maria Zettner;Home Office;United States;Phoenix;Arizona;West;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";169.568;2;0.2;0.0;Phoenix / Arizona
7358;US-2014-115189;2014-12-30;2015-01-03;Second Class;AR-10345;Alex Russell;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10002170;Technology;Phones;ClearSounds CSC500 Amplified Spirit Phone Corded phone;251.964;6;0.4;-50.3928;Philadelphia / Pennsylvania
7359;US-2014-115189;2014-12-30;2015-01-03;Second Class;AR-10345;Alex Russell;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;523.764;3;0.4;-192.0468;Philadelphia / Pennsylvania
7360;CA-2016-163594;2016-04-12;2016-04-14;First Class;JF-15295;Jason Fortune-;Consumer;United States;Los Angeles;California;West;OFF-PA-10000809;Office Supplies;Paper;Xerox 206;19.44;3;0.0;9.3312;Los Angeles / California
7361;CA-2016-163594;2016-04-12;2016-04-14;First Class;JF-15295;Jason Fortune-;Consumer;United States;Los Angeles;California;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;194.352;3;0.2;-36.441;Los Angeles / California
7362;CA-2016-163594;2016-04-12;2016-04-14;First Class;JF-15295;Jason Fortune-;Consumer;United States;Los Angeles;California;West;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;36.624;3;0.2;13.734;Los Angeles / California
7363;CA-2016-127243;2016-11-28;2016-12-04;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10004539;Technology;Phones;Wireless Extenders zBoost YX545 SOHO Signal Booster;340.182;3;0.4;-73.7061;Philadelphia / Pennsylvania
7364;CA-2016-127243;2016-11-28;2016-12-04;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-FA-10004076;Office Supplies;Fasteners;Translucent Push Pins by OIC;12.672;8;0.2;2.6928;Philadelphia / Pennsylvania
7365;CA-2016-127243;2016-11-28;2016-12-04;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10003166;Office Supplies;Binders;GBC Plasticlear Binding Covers;6.888;2;0.7;-5.0512;Philadelphia / Pennsylvania
7366;CA-2016-127243;2016-11-28;2016-12-04;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;32.544;2;0.2;-7.7292;Philadelphia / Pennsylvania
7367;CA-2016-127243;2016-11-28;2016-12-04;Standard Class;DS-13180;David Smith;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;347.802;7;0.3;-24.843;Philadelphia / Pennsylvania
7368;CA-2017-161851;2017-04-15;2017-04-17;First Class;BP-11095;Bart Pistole;Corporate;United States;Miami;Florida;South;OFF-BI-10004654;Office Supplies;Binders;Avery Binding System Hidden Tab Executive Style Index Sets;15.57;3;0.7;-11.937;Miami / Florida
7369;CA-2015-110345;2015-03-09;2015-03-11;Second Class;TG-21310;Toby Gnade;Consumer;United States;Raleigh;North Carolina;South;OFF-LA-10001175;Office Supplies;Labels;Avery 514;4.608;2;0.2;1.6704;Raleigh / North Carolina
7370;CA-2014-107769;2014-10-28;2014-11-01;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Garden City;Kansas;Central;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;257.98;2;0.0;74.8142;Garden City / Kansas
7371;US-2017-123862;2017-01-07;2017-01-09;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;West;OFF-ST-10000760;Office Supplies;Storage;Eldon Fold 'N Roll Cart System;153.78;11;0.0;44.5962;Long Beach / California
7372;US-2017-123862;2017-01-07;2017-01-09;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;West;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;61.02;3;0.0;0.6102;Long Beach / California
7373;US-2017-123862;2017-01-07;2017-01-09;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;West;OFF-SU-10004884;Office Supplies;Supplies;Acme Galleria Hot Forged Steel Scissors with Colored Handles;110.11;7;0.0;31.9319;Long Beach / California
7374;US-2017-123862;2017-01-07;2017-01-09;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;West;OFF-FA-10002780;Office Supplies;Fasteners;Staples;7.89;1;0.0;3.5505;Long Beach / California
7375;CA-2017-100580;2017-08-13;2017-08-20;Standard Class;MK-17905;Michael Kennedy;Corporate;United States;San Diego;California;West;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;36.024;3;0.2;11.7078;San Diego / California
7376;US-2017-145597;2017-11-02;2017-11-05;First Class;GG-14650;Greg Guthrie;Corporate;United States;Bloomington;Illinois;Central;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;54.336;4;0.2;5.4336;Bloomington / Illinois
7377;CA-2014-132787;2014-09-19;2014-09-23;Standard Class;MC-18130;Mike Caudle;Corporate;United States;Seattle;Washington;West;OFF-ST-10001321;Office Supplies;Storage;Decoflex Hanging Personal Folder File, Blue;92.52;6;0.0;24.9804;Seattle / Washington
7378;CA-2015-136224;2015-05-31;2015-05-31;Same Day;ML-18265;Muhammed Lee;Consumer;United States;Fayetteville;North Carolina;South;OFF-AR-10003504;Office Supplies;Art;Newell 347;10.272;3;0.2;1.1556;Fayetteville / North Carolina
7379;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-ST-10000419;Office Supplies;Storage;Rogers Jumbo File, Granite;40.74;3;0.0;0.4074;Omaha / Nebraska
7380;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-LA-10004559;Office Supplies;Labels;Avery 49;14.4;5;0.0;7.056;Omaha / Nebraska
7381;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;TEC-PH-10001644;Technology;Phones;BlueLounge Milo Smartphone Stand, White/Metallic;149.95;5;0.0;41.986;Omaha / Nebraska
7382;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";16.9;2;0.0;5.07;Omaha / Nebraska
7383;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;17.61;3;0.0;8.4528;Omaha / Nebraska
7384;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-AP-10001394;Office Supplies;Appliances;Harmony Air Purifier;378.0;2;0.0;136.08;Omaha / Nebraska
7385;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-PA-10001838;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";17.64;3;0.0;8.6436;Omaha / Nebraska
7386;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;373.08;6;0.0;100.7316;Omaha / Nebraska
7387;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp, Black;1336.44;14;0.0;387.5676;Omaha / Nebraska
7388;CA-2016-105732;2016-09-13;2016-09-18;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;Central;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;29.97;3;0.0;0.2997;Omaha / Nebraska
7389;CA-2017-108035;2017-11-29;2017-12-03;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;South;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;390.368;2;0.2;48.796;Chattanooga / Tennessee
7390;CA-2017-108035;2017-11-29;2017-12-03;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;South;FUR-FU-10004017;Furniture;Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";101.52;5;0.2;19.035;Chattanooga / Tennessee
7391;CA-2017-160031;2017-12-04;2017-12-07;Second Class;LT-16765;Larry Tron;Consumer;United States;Fairfield;Ohio;East;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";74.352;3;0.2;23.235;Fairfield / Ohio
7392;CA-2017-147844;2017-05-02;2017-05-06;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Los Angeles;California;West;OFF-PA-10003016;Office Supplies;Paper;"Adams ""While You Were Out"" Message Pads";15.7;5;0.0;7.065;Los Angeles / California
7393;CA-2017-147844;2017-05-02;2017-05-06;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Los Angeles;California;West;OFF-AR-10001615;Office Supplies;Art;Newell 34;59.52;3;0.0;15.4752;Los Angeles / California
7394;CA-2017-147844;2017-05-02;2017-05-06;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Los Angeles;California;West;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;34.4;5;0.0;15.824;Los Angeles / California
7395;CA-2016-110975;2016-12-25;2016-12-30;Standard Class;DB-12970;Darren Budd;Corporate;United States;New York City;New York;East;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;313.176;2;0.4;-120.0508;New York City / New York
7396;CA-2016-110975;2016-12-25;2016-12-30;Standard Class;DB-12970;Darren Budd;Corporate;United States;New York City;New York;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;866.646;3;0.1;173.3292;New York City / New York
7397;CA-2014-141649;2014-09-30;2014-09-30;Same Day;DM-12955;Dario Medina;Corporate;United States;Fairfield;Ohio;East;OFF-AP-10003217;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;795.408;6;0.2;59.6556;Fairfield / Ohio
7398;CA-2014-124807;2014-07-12;2014-07-15;Second Class;ME-17725;Max Engle;Consumer;United States;Chicago;Illinois;Central;OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;35.856;9;0.2;12.9978;Chicago / Illinois
7399;CA-2014-124807;2014-07-12;2014-07-15;Second Class;ME-17725;Max Engle;Consumer;United States;Chicago;Illinois;Central;TEC-AC-10002857;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;23.84;4;0.2;3.278;Chicago / Illinois
7400;CA-2016-110009;2016-09-08;2016-09-13;Standard Class;TR-21325;Toby Ritter;Consumer;United States;Seattle;Washington;West;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";43.13;1;0.0;14.6642;Seattle / Washington
7401;CA-2016-110009;2016-09-08;2016-09-13;Standard Class;TR-21325;Toby Ritter;Consumer;United States;Seattle;Washington;West;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";30.87;7;0.0;14.2002;Seattle / Washington
7402;CA-2017-168172;2017-08-06;2017-08-10;Standard Class;SH-20395;Shahid Hopkins;Consumer;United States;New York City;New York;East;OFF-SU-10002573;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";70.12;4;0.0;21.036;New York City / New York
7403;CA-2015-100146;2015-05-14;2015-05-19;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;West;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;509.9575;5;0.15;41.9965;Camarillo / California
7404;CA-2015-100146;2015-05-14;2015-05-19;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;122.91;3;0.0;34.4148;Camarillo / California
7405;CA-2015-100146;2015-05-14;2015-05-19;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;97.568;2;0.2;-6.098;Camarillo / California
7406;CA-2015-100146;2015-05-14;2015-05-19;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;West;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;722.352;3;0.2;81.2646;Camarillo / California
7407;CA-2017-152079;2017-01-20;2017-01-21;First Class;ML-17410;Maris LaWare;Consumer;United States;Chicago;Illinois;Central;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;11.52;5;0.2;4.176;Chicago / Illinois
7408;CA-2016-129728;2016-05-30;2016-06-06;Standard Class;JG-15310;Jason Gross;Corporate;United States;Los Angeles;California;West;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;167.84;8;0.0;11.7488;Los Angeles / California
7409;CA-2014-121769;2014-04-08;2014-04-12;Standard Class;JS-15880;John Stevenson;Consumer;United States;Toledo;Ohio;East;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;172.11;1;0.4;-94.6605;Toledo / Ohio
7410;CA-2014-103058;2014-07-23;2014-07-24;First Class;AG-10270;Alejandro Grove;Consumer;United States;New York City;New York;East;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;99.98;2;0.0;7.9984;New York City / New York
7411;CA-2017-121125;2017-05-30;2017-06-03;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;West;TEC-PH-10001619;Technology;Phones;LG G3;156.792;1;0.2;17.6391;Tigard / Oregon
7412;CA-2017-121125;2017-05-30;2017-06-03;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;35.36;2;0.2;-3.094;Tigard / Oregon
7413;CA-2017-121125;2017-05-30;2017-06-03;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;West;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;13.592;1;0.2;-0.3398;Tigard / Oregon
7414;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;386.68;2;0.3;-5.524;Philadelphia / Pennsylvania
7415;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-AC-10000474;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;379.96;5;0.2;47.495;Philadelphia / Pennsylvania
7416;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-PH-10001494;Technology;Phones;Polycom CX600 IP Phone VoIP phone;539.91;3;0.4;-116.9805;Philadelphia / Pennsylvania
7417;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-PA-10004996;Office Supplies;Paper;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";41.24;5;0.2;13.9185;Philadelphia / Pennsylvania
7418;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;51.897;1;0.7;-41.5176;Philadelphia / Pennsylvania
7419;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;552.56;5;0.2;-138.14;Philadelphia / Pennsylvania
7420;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;23.16;5;0.7;-15.44;Philadelphia / Pennsylvania
7421;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;OFF-ST-10003641;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;126.08;2;0.2;-28.368;Philadelphia / Pennsylvania
7422;US-2016-114013;2016-03-13;2016-03-15;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;East;TEC-MA-10001148;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;449.1;3;0.7;-643.71;Philadelphia / Pennsylvania
7423;CA-2017-135069;2017-04-10;2017-04-14;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Philadelphia;Pennsylvania;East;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;195.104;4;0.2;21.9492;Philadelphia / Pennsylvania
7424;CA-2017-135069;2017-04-10;2017-04-14;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Philadelphia;Pennsylvania;East;FUR-FU-10003878;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";36.672;3;0.2;6.4176;Philadelphia / Pennsylvania
7425;CA-2016-101693;2016-06-25;2016-06-27;Second Class;LC-17140;Logan Currie;Consumer;United States;Houston;Texas;Central;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;85.246;2;0.3;-6.089;Houston / Texas
7426;CA-2016-101693;2016-06-25;2016-06-27;Second Class;LC-17140;Logan Currie;Consumer;United States;Houston;Texas;Central;FUR-FU-10003919;Furniture;Furnishings;Eldon Executive Woodline II Cherry Finish Desk Accessories;32.712;2;0.6;-26.1696;Houston / Texas
7427;US-2014-164763;2014-03-17;2014-03-21;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;South;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";11.43;3;0.0;5.3721;Jackson / Mississippi
7428;US-2014-164763;2014-03-17;2014-03-21;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;South;OFF-BI-10000309;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";30.44;2;0.0;14.9156;Jackson / Mississippi
7429;US-2014-164763;2014-03-17;2014-03-21;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;South;OFF-PA-10003349;Office Supplies;Paper;Xerox 1957;12.96;2;0.0;6.3504;Jackson / Mississippi
7430;US-2014-164763;2014-03-17;2014-03-21;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;South;OFF-PA-10003063;Office Supplies;Paper;EcoTones Memo Sheets;16.0;4;0.0;7.68;Jackson / Mississippi
7431;US-2014-164763;2014-03-17;2014-03-21;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;South;OFF-AP-10003971;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;32.67;3;0.0;8.4942;Jackson / Mississippi
7432;CA-2014-161249;2014-08-09;2014-08-13;Standard Class;RD-19720;Roger Demir;Consumer;United States;Phoenix;Arizona;West;OFF-FA-10004838;Office Supplies;Fasteners;Super Bands, 12/Pack;4.464;3;0.2;-0.9486;Phoenix / Arizona
7433;CA-2014-161249;2014-08-09;2014-08-13;Standard Class;RD-19720;Roger Demir;Consumer;United States;Phoenix;Arizona;West;OFF-BI-10001097;Office Supplies;Binders;Avery Hole Reinforcements;9.345;5;0.7;-6.5415;Phoenix / Arizona
7434;CA-2015-148180;2015-07-26;2015-07-31;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Oxnard;California;West;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";9.144;3;0.2;3.0861;Oxnard / California
7435;CA-2015-148180;2015-07-26;2015-07-31;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Oxnard;California;West;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;23.136;6;0.2;8.3868;Oxnard / California
7436;CA-2015-148180;2015-07-26;2015-07-31;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Oxnard;California;West;OFF-AR-10002067;Office Supplies;Art;Newell 334;99.2;5;0.0;25.792;Oxnard / California
7437;CA-2014-165568;2014-02-15;2014-02-19;Standard Class;BF-11020;Barry Französisch;Corporate;United States;Seattle;Washington;West;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;21.36;5;0.2;7.209;Seattle / Washington
